Ip1, Ip2, Ip3, Ip4, Phone, SurvivalTime, AverageAnswerTime, Outcome
106,121,133,29,18099,1,27.7,0
101,80,185,227,15721,0,20.1,0
106,120,213,63,15829,0,28.1,0
111,53,196,18,19834,0,41.6,0
1,68,46,9,15386,0,12.3,0
106,17,195,189,18098,1,5.3,0
106,33,102,205,19885,1,39,0
111,53,196,18,15581,0,4.5,0
111,16,202,251,15853,0,20.1,0
106,17,15,152,17373,6844,4.6,0
101,248,96,17,18143,304,54.6,0
106,113,92,150,18849,0,24.5,0
1,50,141,245,18161,0,60,0
111,39,52,234,17709,0,53.6,0
103,251,99,203,15678,776,17.1,0
106,125,78,69,18047,1,42.4,0
106,34,195,165,17703,672,5.7,0
1,86,32,238,15809,0,28.1,0
106,84,174,23,19112,0,8.1,0
106,127,241,172,18070,1,47.1,0
103,251,99,98,13047,51,4,0
101,240,101,237,13681,0,9,0
1,206,118,173,18120,220,8.7,0
106,45,251,73,18069,0,10.4,0
1,68,83,57,17735,1,3.5,0
106,127,110,119,18176,1,32.8,0
106,122,72,40,13859,1,25.6,0
106,127,96,181,13942,0,41.2,0
1,83,211,192,15339,0,13.2,0
1,30,7,77,15547,527,32.4,0
106,33,175,34,18037,5364,12.7,0
106,33,175,3,18941,0,22.4,0
111,53,196,18,15340,0,47.1,0
1,50,75,54,18909,1,20.1,0
111,16,48,66,13656,0,25.6,0
110,16,97,154,18191,0,2.6,0
106,121,5,121,15901,680,26.5,0
1,68,43,72,15340,131,7.4,0
1,68,59,177,15735,418,25.5,0
106,34,132,247,13331,437,38.4,0
101,24,185,216,18931,0,37.5,0
106,33,82,151,19139,1,47,0
106,34,109,75,18053,1,41.1,0
106,34,208,167,13782,0,31,0
106,7,93,5,16533,1,8.4,0
106,19,123,229,18971,185,14.9,0
110,248,134,42,15075,115199,22.6,0
110,16,97,154,15148,0,12,0
112,17,241,31,15068,0,26.1,0
106,61,197,179,18987,1,44.3,0
106,84,162,221,17738,58923,9.2,0
111,113,168,100,19976,0,38.1,0
1,31,212,137,18747,0,42,0
101,91,229,208,13097,5786,13.2,0
106,125,85,218,18640,554,43.8,0
103,57,12,190,13943,39,2.6,0
110,81,184,140,18307,0,10.8,0
112,224,21,11,13465,0,55.5,0
1,180,216,186,15847,92,13.3,0
1,50,100,59,18095,0,36.6,0
106,34,192,84,18037,123,24.2,0
117,136,107,174,15737,93,28.8,0
106,127,208,80,18978,0,32.2,0
101,71,176,133,18058,0,26.5,0
110,87,85,45,13606,0,21.8,0
1,194,187,68,15237,0,22.1,0
111,187,1,35,19821,259,6,0
106,9,111,45,19903,0,11.6,0
106,47,57,65,17091,0,19.1,0
106,125,89,77,18048,162,22.6,0
103,251,99,162,13768,943,44.6,0
106,127,229,0,18977,0,12.3,0
112,224,65,79,15553,1,32.8,0
1,69,238,209,15135,0,22.3,0
103,251,99,58,15507,1,54.2,0
103,8,207,211,18599,73130,29,0
106,84,160,13,13372,0,11.5,0
1,50,101,58,18995,0,5.5,0
106,122,30,223,18750,0,6.4,0
106,127,70,148,19943,1377,7,0
106,9,67,135,18732,33991,15.5,0
110,82,56,134,18150,90,10.1,0
110,184,86,92,13541,1,55.7,0
1,70,243,21,15835,0,4.2,0
1,68,42,7,19934,48764,36.8,0
106,84,186,75,17384,3845,10,0
1,68,59,135,18012,95,27.8,0
110,248,187,207,18303,0,24.8,0
113,200,155,166,15891,0,36.9,0
106,117,45,207,17041,361,26.5,0
1,68,91,167,13835,0,32.3,0
106,33,160,201,18937,300,19,0
106,33,186,40,19913,331,14.8,0
106,127,110,232,18586,0,37.6,0
1,50,124,76,17795,0,38.7,0
106,34,221,183,18039,390,15,0
111,120,25,4,18487,0,30.4,0
106,127,254,204,15277,0,23.7,0
110,190,141,34,13726,1,9.5,0
101,94,7,252,18085,40773,30.4,0
106,41,14,206,13578,0,55.3,0
103,251,99,196,17677,697,58.5,0
103,251,99,254,18593,0,45.2,0
106,34,216,94,18877,1,16.7,0
1,30,7,28,15598,157,7.6,0
110,184,143,21,15196,0,35.6,0
106,61,147,42,15025,402,23.1,0
111,113,163,43,17341,1,15.4,0
106,34,74,58,15236,562,36.1,0
103,40,223,59,18279,407,16.9,0
101,88,116,93,18149,0,40.3,0
1,86,13,66,15319,0,32.6,0
106,121,137,156,18193,0,32.4,0
1,50,73,71,19995,1871,11.9,0
106,45,251,65,18095,385,35.4,0
106,224,72,28,19979,1,52.3,0
112,224,20,99,15550,419,8.6,0
110,184,68,248,18990,1,25.6,0
106,61,109,75,19995,0,14.1,0
106,121,176,148,15256,0,41.8,0
106,33,96,71,13383,0,45.8,0
106,84,162,16,19122,181,13.2,0
117,136,106,115,15737,240,32.7,0
106,34,215,238,19937,0,47.8,0
106,45,254,18,17752,259,24.4,0
106,127,253,141,18070,0,25.1,0
110,240,142,245,15931,242,34.7,0
106,33,42,214,19955,1,49.7,0
106,121,66,177,18195,161,3.7,0
106,34,76,56,19937,0,40,0
112,93,119,192,15938,840,3.6,0
111,126,41,135,13388,2,26,0
106,127,73,1,15584,71630,24.2,0
103,3,142,151,13948,125,10.5,0
106,121,6,236,13347,0,39.7,0
106,122,43,48,13978,194,40.9,0
106,125,87,122,15344,247774,18.3,0
106,61,35,109,13759,0,31.1,0
117,136,106,10,15139,356,14.8,0
106,19,123,128,18974,651,29,0
111,113,167,43,15379,0,19.8,0
110,254,44,211,15995,0,7.8,0
111,194,224,8,18234,163,8.8,0
106,9,113,50,18134,0,10.4,0
106,34,109,109,17337,1,34.2,0
106,122,85,55,13123,1,48.1,0
110,181,211,52,13835,1,44.4,0
106,61,213,201,18108,0,28.4,0
1,50,105,50,17395,0,13.5,0
106,127,89,33,19977,1,50.2,0
106,8,133,8,15133,0,26.6,0
111,115,199,156,18074,1,19.6,0
106,86,115,158,17723,236,52.8,0
106,33,244,78,18937,164,7.4,0
106,34,193,34,15290,0,27,0
110,87,119,85,18559,0,6.7,0
106,33,247,41,18794,0,10.2,0
101,94,96,252,15316,253,8.3,0
106,112,62,61,13389,0,30.4,0
106,33,230,152,13357,208,31.5,0
112,224,17,222,15689,0,38,0
106,34,96,113,19913,1119,13.9,0
1,207,111,19,18785,1,52.1,0
1,85,61,10,18730,0,40.8,0
106,119,45,58,18753,223,8.1,0
106,19,108,41,13357,0,9.7,0
1,194,131,88,15237,266,30.1,0
106,34,131,143,13607,0,53.8,0
106,34,220,158,13383,0,58.5,0
106,16,190,197,18973,1,18.6,0
106,127,14,51,18148,415,37.7,0
1,86,245,27,13772,215,45.6,0
111,18,134,92,15829,0,14.8,0
111,21,214,4,13186,352185,49.2,0
110,85,189,110,18020,266,16.2,0
106,57,96,76,17874,615,51.2,0
111,126,193,253,15661,0,11.7,0
106,33,239,15,17746,113,16.7,0
106,33,111,78,19903,0,20.5,0
106,84,146,213,13996,2381,34.1,0
1,194,187,58,13973,0,21,0
103,222,185,17,15595,735,43.5,0
106,18,73,163,17343,0,21.6,0
106,92,124,164,17749,0,60,0
101,243,176,199,13811,0,42.9,0
106,33,165,104,19137,116,17.6,0
110,87,73,196,18676,2286,21.2,0
111,162,218,61,18301,0,12.3,0
113,200,155,166,15291,615,27,0
103,40,223,59,15850,376,35.8,0
106,16,178,3,17716,1,28.3,0
106,122,243,148,13799,0,22.3,0
103,57,12,47,13943,584,26.3,0
110,189,30,165,18380,0,42.9,0
106,33,166,85,17716,0,33.2,0
103,8,207,213,15899,0,10,0
106,122,74,176,13338,1,35.6,0
111,113,171,20,13369,1,7.1,0
106,33,172,160,18937,0,24.9,0
106,9,67,147,18132,318,10.6,0
106,125,84,59,19185,1,13.4,0
106,127,66,10,18169,0,22.4,0
103,251,99,240,15677,158,21.1,0
101,228,189,76,13601,0,43.1,0
111,113,164,127,19995,0,42.9,0
1,30,7,149,13134,328,26.8,0
113,110,152,44,13528,0,56.1,0
1,82,135,110,13379,161,6.1,0
111,53,196,18,15034,0,32,0
101,20,40,35,18232,0,24.7,0
1,68,58,244,15834,0,34.7,0
1,194,187,66,16637,0,30,0
111,181,1,153,18008,272,48.9,0
111,174,123,77,18171,0,39.8,0
101,84,2,73,18321,0,40.7,0
101,205,2,234,18408,0,29.5,0
101,84,155,171,18942,0,32,0
1,68,108,142,15319,1535,17.8,0
1,85,7,226,13132,318,32.9,0
106,34,219,103,19913,1,39.4,0
106,122,82,233,15396,2,31.4,0
106,33,21,129,18435,826,18.8,0
106,57,109,29,18187,0,22.8,0
1,86,46,88,17791,0,38,0
101,22,211,105,15127,145,33.6,0
1,192,213,139,15838,66,6.3,0
106,33,238,16,19913,0,49,0
106,34,55,121,15144,0,10.1,0
1,30,73,0,15547,553,34.8,0
106,127,233,232,19947,176,39.4,0
111,18,180,94,13891,536,57.4,0
1,68,45,185,15383,609,48.1,0
106,33,17,249,13323,1102,13.7,0
106,61,22,56,18987,1,15.3,0
106,57,106,237,15348,200,29.2,0
1,198,220,30,18039,149,11,0
1,25,77,53,13904,5211,20.1,0
106,18,86,166,17374,0,12.9,0
111,183,42,202,13398,1,41,0
106,85,64,140,13983,0,37.6,0
1,80,130,164,13892,241262,17.5,0
106,34,103,82,17324,729,26,0
111,113,188,3,13099,152,8.2,0
106,224,1,214,17379,0,39.1,0
106,127,216,83,17707,0,37.4,0
103,251,99,60,13207,0,32,0
110,152,134,11,18999,1,40,0
1,181,48,10,13664,575,27.5,0
106,121,159,94,18158,0,25.8,0
103,251,98,17,18585,0,39.7,0
113,200,155,166,13259,1,26.3,0
103,57,12,135,14717,0,33.7,0
110,7,185,94,15247,299,13.6,0
101,94,130,101,17717,1,42.8,0
1,198,141,232,18436,0,37.5,0
106,44,139,32,17330,94,29.6,0
1,194,187,2,17630,0,7.9,0
103,57,12,126,15904,0,45.4,0
110,64,22,1,13527,0,18.6,0
1,50,73,84,17709,0,17.5,0
106,112,76,32,19931,0,39.6,0
1,30,6,35,18604,0,17.2,0
111,173,200,9,18086,2112,38.5,0
1,50,106,244,17790,0,53.1,0
113,110,152,44,15875,1,29.4,0
103,222,185,17,18395,0,37,0
101,206,166,201,15680,1250,36.7,0
111,113,160,99,13309,0,21.7,0
106,127,242,70,18176,1,38.7,0
117,136,28,120,14709,0,41.5,0
101,206,170,162,15282,1,12.7,0
111,20,223,170,13571,0,47,0
1,180,52,202,13644,127,21,0
111,181,22,167,13329,0,4.6,0
111,113,178,72,18995,0,22,0
106,34,56,48,17596,0,57.1,0
1,68,90,239,18635,1,13.6,0
117,136,12,181,18819,119,28.8,0
101,206,166,84,13268,0,58.6,0
101,206,171,145,13158,0,40.4,0
106,121,160,60,15733,0,26.4,0
106,33,160,240,17329,1,10.8,0
106,44,131,23,17729,201,16.1,0
101,19,163,104,15532,137,6.8,0
111,113,162,201,18195,0,25.3,0
106,6,195,18,18270,613,35.6,0
103,43,192,2,13853,125,15.1,0
106,33,107,231,17719,0,29,0
103,251,98,190,15577,1,46.5,0
103,222,185,17,15825,0,16.7,0
1,48,235,105,13398,1,44.5,0
103,251,98,29,18260,0,45.4,0
1,50,76,110,13895,3118,47.2,0
103,43,192,168,18854,1,23.1,0
103,40,223,59,13279,0,6.3,0
106,57,71,248,18088,436,51.1,0
101,206,171,48,15680,0,45.1,0
1,28,228,252,15849,1,59.6,0
106,19,186,97,17352,0,22.7,0
110,255,50,199,18768,255,13.1,0
106,84,172,237,17729,0,40.3,0
106,127,98,244,17878,1,24.6,0
106,125,65,128,18947,1172,33.2,0
110,90,231,227,15345,0,14.1,0
110,83,166,63,18059,214,19.2,0
103,251,99,239,13114,458,34.9,0
111,0,247,131,19858,0,17.4,0
101,230,230,58,19821,0,31.9,0
1,30,6,57,15635,189,15,0
111,113,161,240,13139,1,29.5,0
101,206,171,85,15808,722,8.3,0
111,0,247,152,15180,122,10,0
106,34,107,139,17539,225,16.6,0
103,251,98,16,18275,71953,46.3,0
111,53,209,104,19834,0,12.1,0
111,204,83,192,13522,1,52.8,0
106,18,150,220,17774,1,38.3,0
1,68,111,30,19135,0,31.8,0
106,80,132,202,13883,1,17.3,0
106,57,100,10,13314,398,21.5,0
101,230,232,124,18816,0,36,0
103,57,12,70,18843,463,26.9,0
106,112,64,128,17733,0,50.8,0
113,200,155,166,18992,1,48,0
113,200,155,166,13991,0,58,0
106,122,91,94,18150,0,37.7,0
1,194,129,130,15294,0,29.7,0
117,136,106,89,18237,0,24.6,0
103,57,12,165,13089,1,59.8,0
113,200,155,166,13991,0,46,0
103,85,144,228,15085,177,14,0
106,127,17,144,18978,1,41.8,0
103,251,98,37,15578,641,12.7,0
1,85,30,61,19593,0,52.2,0
106,34,108,202,17737,0,10.4,0
111,26,200,44,15044,0,24.1,0
111,26,186,67,18626,0,33.8,0
106,225,198,207,13641,99,4.4,0
113,200,155,166,18292,902,28.6,0
112,224,19,26,16652,343,7.5,0
106,61,203,74,15331,128,10.9,0
101,205,102,128,13094,0,33.2,0
110,229,238,85,18233,0,25.8,0
106,121,178,114,18647,0,47.3,0
111,53,196,18,13834,221547,28.5,0
111,182,2,22,13129,240,50.4,0
101,82,58,37,15134,969,28.1,0
103,40,223,59,18652,1,5.3,0
114,255,214,14,18810,0,29.2,0
106,225,198,207,15802,87,4.2,0
117,136,28,121,13709,250,24.5,0
106,16,172,17,18598,1,30.7,0
111,197,96,139,15801,0,38.1,0
106,17,0,75,13142,0,43.1,0
117,136,106,253,19939,0,40.5,0
106,121,138,0,13041,1,31.6,0
106,122,86,41,18059,0,20.2,0
106,34,223,21,18639,1,9.5,0
1,82,146,178,13092,1,49.2,0
111,207,2,223,13810,1,39.5,0
106,225,198,207,15873,1,5.7,0
106,225,198,207,15874,1,9.9,0
1,194,131,233,13419,239,8.2,0
111,197,101,24,13810,152,29.5,0
106,61,17,1,15398,0,45.8,0
106,122,113,195,18059,0,17.5,0
111,200,24,188,18603,180,8.3,0
111,26,186,67,18843,0,41.2,0
101,206,166,225,18581,0,39,0
106,33,224,88,18937,1200,23.8,0
106,127,212,3,18276,654,34.5,0
111,53,196,18,18335,0,23.3,0
106,225,198,207,15874,1,7.8,0
114,255,214,10,18810,0,8.5,0
111,202,132,6,13641,323,25.9,0
101,84,172,201,13621,6911,3.2,0
111,26,186,67,15943,1,36.9,0
1,80,211,230,15191,49,15.1,0
111,20,223,178,13572,401,17.6,0
117,136,123,95,13870,1,41.6,0
106,225,198,207,15874,1,6.9,0
112,17,240,169,18368,0,10,0
114,255,214,4,13621,162,48.4,0
111,113,172,62,18209,1,36.5,0
103,251,99,119,18577,0,25.3,0
106,115,9,20,13315,63,32.3,0
106,225,198,207,15874,106,3.9,0
106,121,3,22,15336,1,23.4,0
111,198,68,131,13621,279,16.4,0
106,224,193,57,13307,1,44.8,0
1,182,168,117,18047,0,14.3,0
103,251,98,250,15676,1599,19.5,0
111,53,196,18,13934,89,7.8,0
106,112,67,198,15227,0,11.4,0
106,109,36,52,18485,0,23.9,0
110,90,136,42,15715,0,59.5,0
106,84,168,249,13996,1,24.6,0
103,251,98,14,17699,0,21.2,0
111,199,42,104,13522,1,48.6,0
111,113,172,1,13462,1,51.9,0
106,225,198,207,15000,112,4.8,0
106,34,114,87,17398,1,16,0
1,71,168,195,18735,2742,7,0
101,230,230,55,13564,0,28.7,0
106,33,240,101,19939,0,25,0
1,68,41,32,19103,0,23.6,0
106,225,198,207,15874,0,4.8,0
1,194,187,28,15537,1,23,0
106,33,224,134,15937,0,59,0
111,26,6,135,13196,636,9.6,0
106,61,27,145,18008,1,26.3,0
103,251,99,18,15777,110,8.5,0
1,68,41,74,15106,0,25.7,0
111,183,42,114,18987,0,35.4,0
106,225,198,207,15874,0,5,0
111,201,27,194,15734,1,26.6,0
1,24,201,237,15848,0,33.8,0
110,16,106,75,15849,0,40,0
117,136,12,157,13513,0,23.9,0
1,31,56,160,17548,0,42.9,0
1,30,7,9,13074,124,14.9,0
106,34,197,207,17737,314,7.4,0
106,225,198,207,15802,55,3.9,0
103,57,12,18,18943,475,9,0
111,113,165,54,18095,0,16.7,0
106,84,164,18,15696,0,53.6,0
111,113,169,23,18995,96,22.8,0
1,82,199,159,19894,1,36.9,0
111,53,196,18,18835,307,22.2,0
101,206,170,221,18090,1,5.2,0
111,49,8,17,13389,182,38.4,0
106,84,164,55,17323,1,8.1,0
106,125,65,207,18047,285,8.9,0
106,225,198,207,15874,100,4.6,0
111,181,1,42,13307,217,28.3,0
1,50,124,59,15009,0,19.1,0
106,44,131,35,17386,796,19.3,0
1,68,57,121,15581,223852,36.1,0
1,68,40,125,18734,0,23.9,0
106,224,207,166,18179,775,7.7,0
106,225,198,207,15874,0,4.1,0
111,183,20,48,18972,0,24.7,0
106,34,105,188,13525,166,21.5,0
113,200,155,166,13219,290,17.6,0
111,113,164,23,18095,0,24,0
111,199,40,125,18701,0,32.3,0
106,34,216,77,18790,182,41.5,0
111,121,3,245,15885,0,45.4,0
1,68,44,167,13333,398,22.3,0
1,50,97,10,18409,1,24.7,0
1,180,222,98,15164,1,23.6,0
106,16,189,90,17773,0,10.4,0
106,225,198,207,15874,1,3.3,0
106,224,198,218,18907,0,48.9,0
106,224,203,9,18079,0,7.5,0
111,53,196,18,19834,0,19.9,0
106,84,186,164,18996,159491,36.2,0
106,225,198,207,15874,0,2.9,0
106,127,97,162,18177,0,9.9,0
106,33,237,128,18937,7371,19.6,0
1,50,69,132,18095,7170,31.6,0
111,53,196,18,18536,167,26.1,0
111,16,203,80,17865,133,12.9,0
106,121,179,82,15364,349,33.5,0
113,54,206,41,17393,0,15.5,0
106,125,74,125,15334,255378,49.4,0
1,50,68,41,13995,374,33.7,0
111,126,36,249,13654,623,28.4,0
106,225,198,207,18634,0,14,0
101,82,168,75,18930,303538,35.1,0
103,43,192,8,19806,0,60,0
106,85,222,208,15025,0,48.8,0
111,53,196,18,13643,0,51.2,0
106,127,85,60,13397,450,13.3,0
111,174,90,213,13307,210,14.1,0
103,40,223,60,15909,0,39.4,0
106,225,198,207,15874,1,2.9,0
106,33,163,75,19939,0,28.3,0
106,121,136,188,18765,0,18.2,0
110,87,214,131,13860,1,42.1,0
106,33,181,53,15838,375,29.1,0
101,29,73,22,13313,329,3.4,0
103,222,186,255,13844,0,55.6,0
1,68,115,143,18103,1,39.1,0
106,16,170,8,17369,0,11.7,0
106,224,215,28,13217,207,11.7,0
106,61,133,234,18908,85,32.3,0
111,26,200,44,18642,1,35.1,0
117,136,107,217,15038,0,37.4,0
110,191,137,70,17326,0,24.3,0
106,109,22,14,13985,0,48.3,0
106,225,198,207,13281,31,6.8,0
103,251,98,44,15731,2228,23.5,0
111,18,139,105,18292,1,29.8,0
1,180,0,50,15352,81377,18.5,0
106,44,129,2,18991,0,41.8,0
111,26,200,44,18690,0,30.7,0
111,113,162,210,15008,0,25,0
1,88,112,234,15811,0,21.1,0
106,225,198,207,15873,34,2.6,0
1,30,6,193,15849,328,25.6,0
1,196,243,162,18790,238861,4.5,0
111,19,92,148,18391,308,32.6,0
101,206,167,111,18683,0,8,0
101,230,232,126,18870,149,9.8,0
106,225,198,207,15874,1,5.2,0
111,53,196,18,19834,230364,7.9,0
106,121,7,209,15947,1,15.4,0
103,222,185,17,15729,0,30.2,0
106,33,38,173,18638,1,26,0
111,53,196,18,13834,0,26.6,0
1,68,112,76,19103,239150,48.8,0
106,224,198,12,18702,1,13.8,0
111,17,192,98,13853,247,13.8,0
101,94,132,42,18521,204,27.1,0
106,225,198,207,13402,62,3,0
1,85,53,210,15191,1,43.2,0
106,61,21,226,18187,1,10.5,0
111,173,243,88,18152,376,9.3,0
106,225,198,207,13764,1,2.6,0
111,12,252,218,17697,518,53.7,0
110,16,97,154,13234,0,34.5,0
111,126,39,51,13734,124,8.7,0
103,43,192,185,15318,161,14.3,0
106,84,188,127,17353,0,37.1,0
106,127,64,77,18077,1,10.2,0
110,181,205,34,15525,1,30.9,0
110,16,97,154,13214,147,31.5,0
1,85,53,210,15229,0,26,0
111,160,118,205,18334,0,35.5,0
106,34,114,33,18064,0,14.6,0
111,207,2,242,13810,1,40.9,0
111,18,139,100,18292,226,11.9,0
117,136,106,17,15531,1,33.7,0
106,122,10,96,17360,0,32.9,0
112,14,104,116,17056,1,2.7,0
1,68,56,151,15735,1,33.3,0
111,197,130,245,15201,0,39.2,0
110,81,8,7,13805,107,22.4,0
106,17,15,198,17369,155,6.3,0
106,127,201,55,17776,244,10.4,0
101,82,166,56,13376,0,13.1,0
103,40,223,57,15297,0,9,0
111,53,196,18,19135,239180,25.3,0
106,120,213,81,13260,210,20.9,0
103,57,12,133,15144,0,25.5,0
1,68,84,240,15034,0,32.5,0
117,132,184,3,15828,389,7.3,0
111,14,11,77,17861,0,19.3,0
106,225,198,207,15874,1,2.5,0
106,125,39,19,15144,4191,22.1,0
106,121,68,151,19941,250,39.8,0
106,225,198,207,15802,1,4.6,0
103,251,98,197,13324,0,16.4,0
112,14,104,116,18411,0,2.7,0
101,84,135,0,13818,1,38.2,0
111,18,180,2,13772,1,60,0
1,84,97,6,15129,188,26.1,0
1,207,120,14,18189,0,26,0
106,127,220,181,19103,1,23.4,0
106,225,198,207,15802,65,2.9,0
1,30,6,192,13948,0,36.3,0
103,251,98,98,15676,0,26.5,0
111,113,186,120,17795,0,35.5,0
110,16,97,154,13030,571,29.9,0
106,121,165,210,18835,1,38.8,0
1,68,86,95,15934,0,55.2,0
106,17,247,104,17369,0,23,0
103,57,12,214,18143,0,9.6,0
111,174,52,233,15586,297,10.2,0
1,68,84,254,13610,198,18.3,0
1,84,101,70,18829,0,28.8,0
106,225,198,207,15874,26,2.9,0
111,18,180,83,18109,0,10.8,0
106,125,40,193,19988,16968,15.5,0
103,251,98,90,13197,169,42.9,0
106,47,247,140,15311,360,30.8,0
106,84,174,154,15871,93772,28.5,0
101,206,166,194,18689,1,27.9,0
106,6,92,168,18720,1,36.1,0
1,50,107,57,17342,1,23.8,0
106,225,198,207,15874,27,3.2,0
111,53,196,18,18203,1,26.4,0
106,33,172,64,19972,1,10.4,0
103,251,99,234,15676,0,30.9,0
1,50,96,146,13209,0,49.5,0
106,225,198,207,15874,0,4.1,0
1,68,56,239,13015,0,37,0
1,30,6,207,13088,0,22.1,0
106,122,114,123,17305,9,50.1,0
110,176,180,98,18193,0,24,0
1,68,83,169,13546,186,13.6,0
103,251,98,133,13197,0,33,0
103,222,186,12,13469,1,52.5,0
106,127,20,213,18077,642,11.7,0
106,225,198,207,15874,38,3.2,0
106,127,195,139,19176,0,25.1,0
101,66,65,242,13058,0,36.6,0
110,7,143,129,13789,511,39.1,0
111,53,196,18,13223,1,25.4,0
106,84,170,28,15320,0,27.5,0
106,34,227,115,13343,1,53.8,0
106,225,198,207,15874,0,2.7,0
106,127,78,7,13558,1,13.1,0
111,202,132,15,13521,0,15.5,0
101,126,251,193,17352,180,5.1,0
1,84,98,138,15332,147,35.6,0
106,127,221,183,17700,0,39.7,0
1,50,125,155,18095,0,27.3,0
111,113,167,186,13895,240,2.8,0
110,90,230,86,18063,0,36.9,0
106,47,224,249,13943,177,13.6,0
103,8,207,224,18999,48656,7.7,0
106,17,47,64,17352,1,30.4,0
106,57,92,228,18008,0,37.4,0
112,14,104,116,16533,24,3,0
103,43,192,106,13863,0,7.1,0
106,225,198,207,15802,0,3.6,0
106,117,143,11,18931,650,19.2,0
111,113,183,166,13309,270,25.6,0
111,18,239,105,15291,0,57.4,0
110,176,180,130,15388,0,25,0
111,53,196,18,15603,0,31.7,0
106,122,83,114,13101,0,22.4,0
111,53,196,18,18835,1352,24.9,0
1,30,6,9,18647,240869,40.7,0
106,225,198,207,15802,1,3.3,0
106,45,249,219,15378,0,45.5,0
101,206,169,218,13173,114,6.6,0
106,41,20,181,17643,2,10.3,0
101,206,171,97,15680,0,42.5,0
112,54,203,62,18283,1,44.2,0
101,83,26,28,18016,247,9.5,0
106,44,134,78,13389,345,22.5,0
112,32,214,73,13855,0,6.8,0
106,125,46,95,15024,1,43.7,0
111,3,104,83,13968,0,27.4,0
101,206,166,216,15680,212,14.6,0
1,25,112,169,13604,0,11.8,0
1,50,103,115,18195,0,43.5,0
106,61,143,159,18589,114,45.2,0
101,206,170,113,18048,245,9.1,0
110,180,189,62,17303,64540,12.4,0
111,207,2,207,13521,0,39.2,0
1,50,252,190,17899,96,10,0
111,19,98,40,13772,257,15.9,0
110,7,185,153,18604,483,58.1,0
111,113,172,52,13259,152,26.9,0
111,26,200,44,19969,0,26.3,0
106,35,136,20,13674,156,19.6,0
111,113,179,109,17752,0,37.3,0
106,125,96,47,15049,16003,7.7,0
106,33,0,16,13845,0,15.8,0
111,183,42,10,17771,275,14.7,0
110,177,249,153,18408,96,6.1,0
1,68,61,152,15035,1,33.9,0
1,68,59,68,15340,0,36,0
106,35,211,159,18047,0,12.5,0
111,113,186,189,18195,1,45.9,0
1,68,84,182,13835,2,17.3,0
106,125,43,232,18548,168,47.1,0
111,15,87,232,15953,0,25.1,0
110,177,249,220,18035,1,21.9,0
101,40,196,55,18201,1,39.6,0
106,225,198,207,15874,54,2.9,0
1,68,83,8,15987,0,46.1,0
106,127,222,69,15277,0,23.6,0
106,125,191,227,15849,1,10.9,0
106,225,198,207,13686,0,39.5,0
114,96,154,233,16533,0,2.7,0
1,50,64,150,17395,271,21.5,0
1,50,132,5,18095,0,32.3,0
1,68,87,186,13546,1,19.8,0
101,23,39,41,17531,148,29.3,0
106,61,38,212,18987,284,12.7,0
106,16,157,14,18003,174,8.4,0
106,33,160,31,19139,0,26,0
103,40,223,58,18162,0,24.3,0
106,225,198,207,13402,1,2.8,0
101,84,162,175,19145,124,22.2,0
101,206,167,105,13550,728,11,0
106,34,129,77,18537,77,31.4,0
106,39,106,50,13911,0,31.4,0
113,2,218,233,13208,7060,3.8,0
1,204,225,178,18080,0,60,0
110,19,43,171,15848,0,18,0
117,136,12,146,13232,199,23.6,0
112,224,2,106,13465,298,16,0
111,18,61,145,15291,0,34.4,0
106,125,85,96,15598,1,28,0
111,199,52,71,18301,1237,27.9,0
106,38,133,162,17744,468,11.9,0
110,176,179,52,19935,113,11,0
110,166,34,63,18797,350,27.1,0
111,14,212,75,15588,219,18.8,0
101,17,152,2,15613,0,25.9,0
101,84,4,24,18155,94,5.8,0
106,17,221,137,19927,257,7.5,0
110,177,248,189,17634,1,25.5,0
106,225,198,207,17038,0,3.1,0
106,225,198,207,13546,504,16.4,0
106,33,12,192,13707,0,18.1,0
106,225,198,207,15874,24,2.8,0
101,205,95,18,15508,295,22.4,0
111,18,78,222,19815,0,40.4,0
103,222,186,91,13409,1,17.2,0
106,9,181,33,13082,0,44.9,0
114,96,154,233,16533,97,7.5,0
106,122,88,38,15280,1,15.9,0
111,19,32,61,19829,175,26.5,0
117,136,107,85,13903,62,5.2,0
106,45,250,224,19995,1,26.5,0
106,45,254,213,17711,116,39.2,0
1,50,74,196,15109,280,19.3,0
106,225,198,207,15874,0,3,0
101,230,232,122,18308,0,32.1,0
101,84,22,32,17799,0,12.2,0
106,225,198,207,13564,1,4.4,0
106,47,235,173,15302,380,28,0
111,14,212,77,15206,0,17.1,0
106,225,198,207,13524,0,2.5,0
110,16,97,154,16647,1,30.8,0
106,225,198,207,15874,1,2.6,0
106,125,83,39,15326,274,29.8,0
1,85,53,210,15891,0,23.8,0
106,121,68,183,13321,337,6.9,0
111,19,46,21,18591,1,22.3,0
110,16,97,154,18647,1,41.6,0
1,182,39,173,15384,160,14.2,0
106,225,198,207,13402,34,3.2,0
1,68,115,134,15835,248,6.2,0
106,122,50,46,19905,0,44.5,0
1,68,41,42,18835,256,19.6,0
103,228,209,143,15807,545,24.3,0
110,16,97,154,18686,0,40.7,0
106,125,124,22,18047,198,32.9,0
103,57,12,192,13634,0,9,0
106,225,198,207,13524,0,2.7,0
114,96,154,233,16534,0,3.1,0
111,26,6,135,13341,1175,34.6,0
